Unnamed: 0,id,text,tweets
243,1463611463550087171,"VENOM: LET THERE BE CARNAGE

PG-13 

2021, Action/Fantasy, 1h 26m

Even as almost below average this movie is and also we know that movies of this statues always takes a long time as 2hrs +, they did a great job by making it short

Let's jump into the review https://t.co/OZxN8nLz5U","venom : carnage pg-13 2021 , action / fantasy , 1h 26m below average movie movies statues takes time 2hrs + , job short 's jump review URL"
244,1463611386605580294,“Why is Venom so dissociation from the other marvel movies?” Is what I said seconds before I saw the end of the after credits of Venom let there be carnage.,“ venom dissociation marvel movies ? ” credits venom carnage .
246,1463610993934848007,RT @heroichollywood: The latest deleted scene from #VenomLetThereBeCarnage expands upon #Carnage's evil plan.  https://t.co/JIimx0Jcmv,rt @USER : deleted scene #venomlettherebecarnage expands #carnage 's evil plan . URL
248,1463610652912541697,"I just watched Venom let there be carnage. And I gotta say venom 2 had a very very gay ending. Also gotta love Dan. Also not venom having a crush on Dan n saying he really likes him. Also the venom coming out scene? Iconic.
#VenomLetThereBeCarnage #Venom2 https://t.co/4xwcLREkzS",watched venom carnage . gotta venom 2 gay . gotta love dan . venom crush dan saying likes . venom coming scene ? iconic . #venomlettherebecarnage #venom2 URL
250,1463610517554176000,"*{Movie}* 1080p &amp; 4K 

Venom: Let There Be Carnage 2021

Action Adventure Sci-fi Thriller 

Synopsis...

Eddie Brock attempts to reignite his career by interviewing serial killer Cletus Kasady, who becomes the host of the....

1080p IMAX &amp; 4K HDR IMAX Blu-Ray now available https://t.co/hXSIEjtss0","* { movie } * 1080p & amp ; 4k venom : carnage 2021 action adventure sci-fi thriller synopsis ... eddie brock attempts reignite career interviewing serial killer cletus kasady , host .... 1080p imax & amp ; 4k hdr imax blu-ray available URL"
254,1463609858960367624,"Eddie and Venom sitting in a tree, C-A-R-N-A-G-E. Anyway, here's the opening scene of #VenomLetThereBeCarnage.  https://t.co/OcJWqHm1QQ","eddie venom sitting tree , c-a - r-n - a-g - . anyway , 's scene #venomlettherebecarnage . URL"
255,1463609284164571142,"@AtlantaFilming It's not so much about the character itself but more about the movies, I hated Venom Let There be Carnage, I really didn't like it so it made me dislike the character, so I hope Marvel can make a more serious story with the symbiote (like in Spider-Man 3 but better)","@USER 's character movies , hated venom carnage , n't dislike character , hope marvel serious story symbiote ( spider-man 3 )"
258,1463609120456683523,Well ‘Venom: Let There Be Carnage (2021)’ was pretty average! But then I guess I wasn't expecting MCU goodness!,‘ venom : carnage ( 2021 ) ’ pretty average ! guess n't expecting mcu goodness !
259,1463609049325387781,"Venom: Let There Be Carnage (2021)
#IMDb  https://t.co/IGftNQEhVT",venom : carnage ( 2021 ) #imdb URL
260,1463608804591947782,"#VenomLetThereBeCarnage
https://t.co/9XMY2A8dwv",#venomlettherebecarnage URL
262,1463608216118566915,"Venom: Let There Be Carnage (2021): This is an embarassment for Tom Hardy. Possibly the worst film of his career. An unnecessary, lame sequel for a mediocre first movie - 3/10","venom : carnage ( 2021 ) : embarassment tom hardy . possibly worst film career . unnecessary , lame sequel mediocre movie - 3 / 10"
274,1463607193127636994,RT @MaxLayer_Studio: Venom Let There Be Carnage ! (2021)   Character HD poster ! #Venom2 #Venom #MCU  #Marvel #TomHardy #SpiderManNoWayHome…,rt @USER : venom carnage ! ( 2021 ) character hd poster ! #venom2 #venom #mcu #marvel #tomhardy #spidermannowayhome …
280,1463606371321102336,"#nw • venom, let there be carnage 💻","#nw • venom , carnage 💻"
283,1463605696264499203,"VENOM: LET THERE BE CARNAGE
$330k Tuesday
$207.33M Total (North America)
#Venom #VenomLetThereBeCarnage #BoxOffice",venom : carnage $ 330k tuesday $ 207.33 total ( north america ) #venom #venomlettherebecarnage #boxoffice
284,1463605538810482688,"RT @SuperheroTVcom: WATCH: First 7 Minutes From Venom: Let There Be Carnage! https://t.co/P2GKhmkWmD 

#venom #carnage https://t.co/u42mtZe…",rt @USER : watch : 7 minutes venom : carnage ! URL #venom #carnage URL
285,1463605352499499014,"WATCH: First 7 Minutes From Venom: Let There Be Carnage! https://t.co/P2GKhmkWmD 

#venom #carnage https://t.co/u42mtZec25",watch : 7 minutes venom : carnage ! URL #venom #carnage URL
286,1463605317049200652,Venom: Let There Be Carnage (2021) ★☆☆☆☆☆☆☆☆☆ https://t.co/yguRiQ9rAZ #trakt,venom : carnage ( 2021 ) ★ ☆ ☆ ☆ ☆ ☆ ☆ ☆ ☆ ☆ URL #trakt
288,1463604963637006337,"Venom: Let There Be Carnage grossed $330K on Tuesday (from 2,230 locations).  Total gross stands at $207.33M.

#Venom2  #BoxOffice  @SonyPictures  @VenomMovie","venom : carnage grossed $ 330k tuesday ( 2,230 locations ) . total gross stands $ 207.33 . #venom2 #boxoffice @USER @USER"
290,1463604422634835975,"VENOM 2: LET THERE BE CARNAGE

FULL 1080P HD VERSION NOW AVAILABLE!

https://t.co/qOvpSq0ywU https://t.co/rc17FWPalA",venom 2 : carnage 1080p hd version available ! URL URL
292,1463602805944590342,Είδαμε και Venom: Let There Be Carnage (2021) .... @VenomMovie #VenomLetThereBeCarnage #MovieReview @nikren82  https://t.co/1VYfrToVP8,είδαμε και venom : carnage ( 2021 ) .... @USER #venomlettherebecarnage #moviereview @USER URL
293,1463602623081336832,"I watched Venom: Let There Be Carnage, 2021 - ★★½ on https://t.co/8Wv2DAyPWd: https://t.co/AhHfLg3QA3","watched venom : carnage , 2021 - ★ ★ ½ URL URL"
294,1463602576851496961,Venom 2: Let There Be Carnage Post-Credit Scene https://t.co/Nvj5I4iH5n via @YouTube,venom 2 : carnage post-credit scene URL via @USER
295,1463602482429452294,"Η άποψή μου για το Venom : Let Ther Be Carnage , στο Δες και Πες ... @VenomMovie #VenomLetThereBeCarnage #venom2 #movieReview #marvel #sony @Marvel @SonyPictures  https://t.co/OlsnE4ZwgZ","η άποψή μου για το venom : ther carnage , στο δες και πες ... @USER #venomlettherebecarnage #venom2 #moviereview #marvel #sony @USER @USER URL"
299,1463601862888898561,"RT @drreexxx: VENOM: LET THERE BE CARNAGE

It's amazing to see villains from Spider-Man's rogue gallery in one film. Shriek, Carnage &amp; Veno…","rt @USER : venom : carnage 's amazing villains spider-man 's rogue gallery film . shriek , carnage & amp ; veno …"
301,1463601551520456716,so excited to be watching venom let there be carnage tonight,excited watching venom carnage tonight
311,1463600213617258502,"En vrai le film Venom Let there be Carnage est bien, toujjours Venom et ses vannes etc
Seul bémol c'est qu'ils developpent pas les symbiotes, Carnage est faible dans le film et on a 0 infos vis à vis de leur ""reproduction"" ou ce que signifie la couleur des Venoms","en vrai le film venom carnage est bien , toujjours venom et ses vannes etc seul bémol 'est qu 'ils developpent pas les symbiotes , carnage est faible dans le film et 0 infos vis à vis de leur "" reproduction "" ou ce que signifie la couleur des venoms"
317,1463599252127555597,"Venom, Let there be Carnage (2021) 🎬🍿","venom , carnage ( 2021 ) 🎬 🍿"
319,1463599018475405316,VENOM: LET THERE BE CARNAGE Clip – “First 7 Minutes” (2021) Tom Hardy https://t.co/glaQkDBuyD,venom : carnage clip – “ 7 minutes ” ( 2021 ) tom hardy URL
322,1463598582439759880,"Want to win a Venom: Let There Be Carnage Prize Pack? Fill out the form to enter! Contest closes Monday, December 13, 2021 at 11:59pm, for full contest details, visit: https://t.co/sem1Q1Eaky

Venom: Let There Be Carnage comes out on DVD, Blu-Ray, and 4K UHD on December 14!","win venom : carnage prize pack ? fill form enter ! contest closes monday , december 13 , 2021 11 : 59pm , contest details , visit : URL venom : carnage comes dvd , blu-ray , 4k uhd december 14 !"
327,1463598301031378953,Gobble up the newest #Venom: Let There Be Carnage GIF stickers! Add to all your holiday stories by searching “@VenomMovie” in GIFs! https://t.co/QLBAliAg5E,gobble #venom : carnage gif stickers ! add holiday stories searching “ @USER ” gifs ! URL
330,1463596664812417026,Acabei de assistir a Venom: Let There Be Carnage (2021) https://t.co/saHnXaGqRE #trakt,acabei de assistir venom : carnage ( 2021 ) URL #trakt
335,1463595428797157383,"Venom : let there be carnage ...bout to watch it ,pets hope the titles right ✅ 🙏 😬 💯👌💥💥💥","venom : carnage ... bout watch , pets hope titles ✅ 🙏 😬 💯 👌 💥 💥 💥"
336,1463595052542971912,"Goofy. #VenomLetThereBeCarnage #letterboxd 
My ★★★ review of Venom: Let There Be Carnage on Letterboxd https://t.co/C850pH49W6",goofy . #venomlettherebecarnage #letterboxd ★ ★ ★ review venom : carnage letterboxd URL
337,1463594795365023749,i love this shot from Venom Let there be carnage https://t.co/hUhGBcKXWg,love shot venom carnage URL
340,1463593479716671503,@4EverSugus Algo similar le pasó de Eddie Brock y a Venom en las escenas Post créditos de Venom Let There Be Carnage,@USER algo similar le pasó de eddie brock venom en las escenas post créditos de venom carnage
341,1463593339001921538,Venom 2: Let there be Carnage is a trash movie 🚮🚮🚮,venom 2 : carnage trash movie 🚮 🚮 🚮
343,1463593180251652096,"Just watched Venom Let there be Carnage, felt like there's a lot of scope where TV series could be made...","watched venom carnage , 's lot scope tv series ..."
344,1463593167756922883,"Watch Venom 2 Let there be carnage for free

Link : https://t.co/1hTE4z4x9s

#CaveSpace
#SaveOurRightToVote 
#HawkeyeSeries 
#playitforward  
#wednesdaythought
#GiveThanks 
#GiveThanksgiving 
#AşkMantıkİntikam
#Hawkeye https://t.co/org93bfjOx",watch venom 2 carnage free link : URL #cavespace #saveourrighttovote #hawkeyeseries #playitforward #wednesdaythought #givethanks #givethanksgiving #aşkmantıki ̇ ntikam #hawkeye URL
346,1463592978631602177,Venom let there be carnage was subpar.,venom carnage subpar .
347,1463592774981148677,My ★★★★ review of Venom: Let There Be Carnage on Letterboxd https://t.co/SfnIlYtdxU,★ ★ ★ ★ review venom : carnage letterboxd URL
348,1463592641879175169,My ★★★★★ review of Venom: Let There Be Carnage on @letterboxd: https://t.co/SaaqSOVlAS,★ ★ ★ ★ ★ review venom : carnage @USER : URL
350,1463592281160695809,At its core venom let there be carnage Is a rom com 😂😂,core venom carnage rom com 😂 😂
352,1463591691093516295,"Watching ‘Venom: Let There Be Carnage (2021)’ 🎬

Might as well watch a movie as I feel like I’ve done something wrong 🥺 https://t.co/7pXJotEnp1",watching ‘ venom : carnage ( 2021 ) ’ 🎬 watch movie feel ’ve wrong 🥺 URL
353,1463591659468247042,"RT @Wapbaze_Com: Download VENOM: LET THERE BE CARNAGE Clip - ""First 7 Minutes"" (2021) Tom Hardy #Wapbaze #technology #business #video #mach…","rt @USER : download venom : carnage clip - "" 7 minutes "" ( 2021 ) tom hardy #wapbaze #technology #business #video #mach …"
354,1463591637540478977,"Download VENOM: LET THERE BE CARNAGE Clip - ""First 7 Minutes"" (2021) Tom Hardy #Wapbaze #technology #business #video #machinelearning #education https://t.co/eMXXUqPV86 #endsars #tbt #wcw","download venom : carnage clip - "" 7 minutes "" ( 2021 ) tom hardy #wapbaze #technology #business #video #machinelearning #education URL #endsars #tbt #wcw"
356,1463590997041025026,@letterboxd Venom Let There be Carnage,@USER venom carnage
357,1463590853532864516,Shang-Chi and Venom: Let There Be Carnage https://t.co/YE1QVgZc2c,shang-chi venom : carnage URL
358,1463590818627870725,"🎬 Venom 2 ""Let there be Carnage"" en ce moment sur YGG. Multi-langues, Bluray, 4K... https://t.co/6TfT66DqJQ","🎬 venom 2 "" carnage "" en ce moment sur ygg . multi-langues , bluray , 4k ... URL"
359,1463590774227062784,RT @MOOMDaniel: Venom: Let There Be Carnage is my favourite movie ever.,rt @USER : venom : carnage favourite movie .
361,1463590481712107527,Venom: Let There Be Carnage is my favourite movie ever.,venom : carnage favourite movie .
364,1463590404436152325,"RT @SpiderManBRA: 🚨 Vídeo exclusivo dos bastidores de Venom: Let There Be Carnage.
https://t.co/ywj65eAsXv",rt @USER : 🚨 vídeo exclusivo dos bastidores de venom : carnage . URL
368,1463590067314831366,"RT @catsfootprint: Now in HD you can watch “Venom: Let there be Carnage” 

https://t.co/xUubR8W068 https://t.co/XwlpdbsgLj",rt @USER : hd watch “ venom : carnage ” URL URL
372,1463588975009046529,RT @NewsMarvelPL: Usunięta scena z filmu 'Venom: Let There Be Carnage'!  https://t.co/Wk9U2VdqQ6,rt @USER : usunięta scena filmu 'venom : carnage ' ! URL
376,1463588486334799892,"۳۰نما پارتی چیه؟

 هر پنجشنبه ساعت ۱۰ شب یک فیلم از طریق اپلیکیشن۳۰نما به صورت رایگان زنده پخش خواهد شد، خبر خوب اینکه در کنار پخش فیلم امکان چت کردن با باقی ۳۰نمایی ها هم هست و میتونید تبادل نظر کنید.

 فرداشب باهم Venom: Let There Be Carnage 2021 رو تماشا میکنیم. https://t.co/Ki9EWNWZx5",۳۰نما پارتی چیه ؟ هر پنجشنبه ساعت ۱۰ شب یک فیلم از طریق اپلیکیشن۳۰نما به صورت رایگان زنده پخش خواهد شد ، خبر خوب اینکه در کنار پخش فیلم امکان چت کردن با باقی ۳۰نمایی ها هم هست و میتونید تبادل نظر کنید . فرداشب باهم venom : carnage 2021 رو تماشا میکنیم . URL
382,1463587523154755590,RT @eddiebrcok: venom let there be carnage movie of the year iktr‼️‼️‼️ https://t.co/gcPKuMKdFh,rt @USER : venom carnage movie iktr ‼ ️ ‼ ️ ‼ ️ URL
383,1463587360898228225,RT @DatChaosGuy: Watched Venom Let There be Carnage last night https://t.co/wIlBefc8zb,rt @USER : watched venom carnage night URL
387,1463586572222312449,VENOM: LET THERE BE CARNAGE Extended Preview – First 7 Minutes https://t.co/cZMzJuGWJs https://t.co/dEmMwqCVzd,venom : carnage extended preview – 7 minutes URL URL
388,1463586571102392324,VENOM: LET THERE BE CARNAGE Vignette – The Shape of Carnage https://t.co/0jYpVe0MVw https://t.co/pfSAuNJESA,venom : carnage vignette – shape carnage URL URL
389,1463586268646883338,Venom - Let there be Carnage https://t.co/7Yj5kbfXDk,venom - carnage URL
